#separator:Comma
#html:true
#guid column:1
#notetype column:6
#deck column:4
#tags column:5
#columns:GUID,Front_Text,Back_Extra,Deck,Tags,NoteType
"CCS21-0eb66b35","SPEED — Format-number lightning: 1 / 4 / 5 / 6 / 8 / 9 / 10 / 11 / 12 / 13?","<b>Answer:</b> 1 commercial-employment-format; 4 verification-timeline-QS; 5 relieve; 6 medic-cert; 8 indemnity; 9 bank-vow; 10 cover-letter; 11 invite-gratuity; 12 invite-pension; 13 sanction. (2 sanction-post-retire-proceedings; 3 memorandum; 7 guardian-indemnity-minor — ALL mapped.)<br><br><b>Ref:</b> Rule 9; Rule 30","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Format Mnemonic Priority::High","Basic"
"CCS21-bee8cf49","SPEED — Count lightning: chapters / rules / amendments / exclusions / definitions / authorities / gratuity-types / death-slabs / FP-tiers / child-cats / savings?","<b>Answer:</b> 14 / 87 / 3 / 8 / 26 / 3 / 4 / 5 / 4 / 3 / 5. (+13 Forms, +13 Formats, +3 gateways, +2 FP rates, +5 age slabs.)<br><br><b>Ref:</b> Instrument","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Visual_Summary Mnemonic Priority::High","Basic"
"CCS21-c3fcbb6b","RESOLVED — The definition rule's Explanation (1): induction-training service counts only if{{c1::training was ESSENTIAL for appointment}}+{{c2::salary/stipend was paid}}+{{c3::period was QS-eligible under the 1972 Rules}}.","<b>Rule:</b> All 3 cumulative; training on/before 31.12.2003 + regular appointment after. Old placeholder card replaced.<br><br><b>Hinglish:</b> Prashikshan-anivarya + vetan + 1972-me-ginya.<br><br><b>Ref:</b> Rule 2 Explanation (1); Rule 2","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Rule_02_Exp1 Bare_Text_Verified CCS_Pension::Rule_02 Priority::High CCS_Pension::Rule_02_Exp1","Cloze"
"CCS21-fb5dd9c8","RESOLVED — The interpretation rule's sub-rule (1)(u): the 4 PDA channels are{{c1::RBI-selected Banks (CGA-specified)}}+{{c2::Post Office}}+{{c3::Treasury (incl. sub-treasury)}}+{{c4::Accounts Officer}}.","<b>Rule:</b> Verbatim 4; PPO + CPAO Special Seal Authority routes payment through any of them. Old placeholder card replaced.<br><br><b>Hinglish:</b> Bank-dak-tijori-lekha — chaar-dwaar.<br><br><b>Ref:</b> Rule 3(1)(u); Rule 3(1)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Rule_03_1_u Bare_Text_Verified CCS_Pension::Rule_03 Priority::Medium CCS_Pension::Rule_03_1_u","Cloze"
"CCS21-cc24002b","The interpretation rule holds{{c1::26}}definitions (a)-(z); the last, (z), is{{c2::Treasury includes a Sub-Treasury}}.","<b>Rule:</b> Enumeration proof Accounts Officer … (z) Treasury. 'Pension' (t) includes gratuity but excludes DR.<br><br><b>Hinglish:</b> Chhabbis-paribhasha — a-se-z.<br><br><b>Ref:</b> Rule 3(1)(a)-(z); Rule 3; Rule 3(a)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Rule_03 Enumeration Bare_Text_Verified CCS_Pension::Rule_03 Priority::Medium","Cloze"
"CCS21-85e14203","the 6-month pension-rules election must be{{c1::in writing to the transfer-ordering authority}}and is{{c2::FINAL once exercised}}.","<b>Rule:</b> transfer-election proviso gives the window (6 months from transfer order or return from leave, whichever later) is the paper-form locks it.<br><br><b>Hinglish:</b> Likhit-vikalp — ek-baar-akit.<br><br><b>Ref:</b> Rule 4(2), (3); Rule 4(2); Rule 3; Rule 4(1); Rule 4(3)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Rule_04 Election Bare_Text_Verified CCS_Pension::Rule_04 Priority::High","Cloze"
"CCS21-0842250a","CORRECTION — The time-computation rule's sub-rule (2): retirement/death DAY counts as{{c1::the last COMPLETED working day}}; but if the servant was on{{c2::leave/absence/suspension}}, that day is{{c3::part of such leave/absence/suspension}}.","<b>Rule:</b> Day-counting rule, NOT a death-benefit/rule — the old card's cross-ref was misplaced and is deleted.<br><br><b>Hinglish:</b> Aakhri-din-poora-gina — chhutti-me-daba-to-chhutti.<br><br><b>Ref:</b> Rule 5(2); Rule 87(2)(c)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Rule_05 Correction Bare_Text_Verified CCS_Pension::Rule_05 Priority::High","Cloze"
"CCS21-0c514b93","SCENARIO — Servant under suspension dies on 10.05.2025. Is 10.05.2025 a 'completed working day' for pension?","<b>Rule:</b> NO as duty — time-computation proviso folds it into the SUSPENSION spell; the day still anchors death benefits but keeps its suspension character.<br><br><b>Hinglish:</b> Nilamban-me-maut — din-nilamban-ka.<br><br><b>Ref:</b> Rule 5(2) proviso; Rule 5(2)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Rule_05 Application Bare_Text_Verified CCS_Pension::Rule_05 Priority::Medium","Basic"
"CCS21-e0d48915","RESOLVED — The single-pension rule's sub-rule (2): re-employed superannuation/retiring/CR pensioner or CA-holder earns{{c1::NO separate pension/gratuity for re-employment}}— except via{{c2::(civil) / (military)}}.","<b>Rule:</b> Opens 'Except as provided in the civil-return rule or the military-counting rule'. Old placeholder card replaced.<br><br><b>Hinglish:</b> Dobara-naukri-par-doosri-pension-nahi.<br><br><b>Ref:</b> Rule 6(2); Rule 19; Rule 20","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Rule_06 Re_Employment Bare_Text_Verified CCS_Pension::Rule_06 Priority::High","Cloze"
"CCS21-1417632a","prior AB/PSU service (joined Govt with proper permission, on/before 31.12.2003) earns{{c1::Govt pension/gratuity IN ADDITION to AB/PSU benefits}}— capped so total gratuity{{c2::never exceeds single-employer-equivalent on Govt retirement emoluments}}.","<b>Rule:</b> Dual benefits allowed; gratuity computed as if entire service under Govt. Expl-2: AB/PSU pays its own pension share — zero Govt liability for that spell.<br><br><b>Hinglish:</b> Pehle-PSU-phir-Sarkar — dono-laabh-seema-me.<br><br><b>Ref:</b> Rule 6(2) provisos; Explanation-2; Rule 6(2)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Rule_06 AB_PSU Bare_Text_Verified CCS_Pension::Rule_06 Priority::High","Cloze"
"CCS21-01274558","'proper permission' from the AB/PSU means{{c1::applied with previous permission}}+{{c2::relieving order records resignation-to-join-Govt with permission}}.","<b>Rule:</b> Both limbs documentary; without them the single-pension dual-benefit proviso fails.<br><br><b>Hinglish:</b> Pehle-anumati-phir-aavedan — kagaz-par-darj.<br><br><b>Ref:</b> Rule 6(2) Explanation-1; Rule 6(2)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Rule_06 AB_PSU Bare_Text_Verified CCS_Pension::Rule_06 Priority::Medium","Cloze"
"CCS21-3e7964e7","retired intel/security-org (RTI 2nd Sch.) personnel need{{c1::prior HoO clearance}}before publishing{{c2::domain + sensitive material}}; breach of the{{c3::Format-1 undertaking}}={{c4::grave misconduct}}.","<b>Rule:</b> Domain = org work + personnel/expertise; sensitive = sovereignty/security/strategy/economy/foreign-relations/intel-gathering/offence-incitement. CORRECT home of Format 1.<br><br><b>Hinglish:</b> Jasusi-mahakma — chhape-se-pehle-anumati.<br><br><b>Ref:</b> Rule 7(4)(a), (b); Rule 7(4); Rule 7(a)-(b)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Rule_07 Format_1 Bare_Text_Verified CCS_Pension::Rule_07 Priority::High","Cloze"
"CCS21-91ab1fd8","CORRECTION — Format 1 belongs to{{c1::the conduct rule's sub-rule (4)(b) (intel-org non-publication undertaking)}}— NOT the commercial-employment rule. commercial-employment uses{{c2::Form 1 (application) + Form 2 (checklist)}}.","<b>Rule:</b> The old 'Format 1 ↔ the commercial-employment rule' Reversed card was WRONG and is deleted. Undertaking in DUPLICATE at transfer: service-book copy + org copy — the conduct rule's sub-rule.<br><br><b>Hinglish:</b> Format-1 = gupt-muchalka; Form-1/2 = vyapar-anumati.<br><br><b>Ref:</b> Rule 7(4)(b), (c); Rule 9(1), (5); Rule 7(4)(b); Rule 9; Rule 7(4)(c); Rule 7(4); Rule 7(c)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Format_1 Rule_07 Rule_09 Correction Bare_Text_Verified CCS_Pension::Rule_07 Priority::Critical","Cloze"
"CCS21-1972cb53","Do minor-penalty proceedings continued after retirement affect pension/gratuity?","<b>Rule:</b> NO EFFECT — minor-penalty proceedings are pension-neutral. Contrast major-penalty proceedings → provisional pension.<br><br><b>Hinglish:</b> Solah-nirdosh — chaudah-rok.<br><br><b>Trap:</b> Minor-penalty vs major-penalty.<br><br><b>Ref:</b> Rule 8(2)(b), (3); CCS (CCA) Rules 14 (major), 16 (minor)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Rule_08 CCA Exam_Trap Bare_Text_Verified CCS_Pension::Rule_08 Priority::High","Basic"
"CCS21-24c842cd","post-retirement proceedings need{{c1::President's sanction in Format 2}}+ event within{{c2::4 years}}+{{c3::President-directed authority/place + dismissal-grade procedure}}+ charges memo in{{c4::Format 3}}.","<b>Rule:</b> Formats 2 AND 3 VERIFIED — only Format pending list now EMPTY (2,3 were the last).<br><br><b>Hinglish:</b> Sewanivritt-ke-baad-anushasan — Rashtrapati-anumati-Format-2.<br><br><b>Ref:</b> Rule 8(2)(c); Rule 8(2)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Rule_08 Format_2 Format_3 Bare_Text_Verified CCS_Pension::Rule_08 Priority::Critical","Cloze"
"CCS21-c58a00f9","full-fledged enquiry WITH show-cause during proceedings → second show-cause before proceedings action?","<b>Rule:</b> NOT necessary — one fair opportunity suffices. (No-enquiry cases still need the conduct rule-analogous hearing discipline.)<br><br><b>Hinglish:</b> Ek-sunwai-kaafi — doosri-nahi.<br><br><b>Ref:</b> Rule 8(2)(d); Rule 8(2); Rule 8(1); Rule 7","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Rule_08 Procedure Bare_Text_Verified CCS_Pension::Rule_08 Priority::Medium","Basic"
"CCS21-7fef6c9f","misconduct under INVESTIGATION (or proceedings merely contemplated) at retirement — provisional or full benefits?","<b>Rule:</b> FULL pension + gratuity per the pension-payment rule — proceedings provisional track needs INSTITUTED proceedings. Later institution follows the proceedings rule's sub-rule (sanction + 4-year bar).<br><br><b>Hinglish:</b> Jaanch-chal-rahi — poora-laabh; shuru-nahi to rok-nahi.<br><br><b>Trap:</b> Investigation ≠ institution.<br><br><b>Ref:</b> Rule 8(4)(d); Rule 8(4); Rule 63; Rule 8(2)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Rule_08 Provisional_Pension Exam_Trap Bare_Text_Verified CCS_Pension::Rule_08 Priority::Critical","Basic"
"CCS21-a02e803e","provisional pension is{{c1::adjusted against final benefits}}but NEVER recovered if{{c2::final &lt; provisional (or reduced/withheld)}}.","<b>Rule:</b> One-way street favouring the pensioner — mirrors its provisional-pension counterpart no-refund logic.<br><br><b>Hinglish:</b> Zyada-mila to wapas-nahi.<br><br><b>Ref:</b> Rule 8(5); Rule 62","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Rule_08 Provisional_Pension Bare_Text_Verified CCS_Pension::Rule_08 Priority::High","Cloze"
"CCS21-e5b09c14","pecuniary-loss recovery from pension ordinarily ≤{{c1::one-third of pension on retirement date}}.","<b>Rule:</b> 'Not ordinarily' = soft cap where President spares pension but orders loss-recovery.<br><br><b>Hinglish:</b> Nuksaan-vasooli — tihayi-se-kam.<br><br><b>Ref:</b> Rule 8(6)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Rule_08 Recovery Bare_Text_Verified CCS_Pension::Rule_08 Priority::High","Cloze"
"CCS21-e45835aa","revise ={{c1::call records anytime, confirm/modify/set-aside/remit}}; review ={{c2::extenuating circumstances or NEW material changing the case's nature}}; both need{{c3::UPSC + no enhancement without representation}}.","<b>Rule:</b> President's dual corrective jurisdiction; enhancement always needs hearing + UPSC.<br><br><b>Hinglish:</b> Revison-record-se; review-naye-tathya-se.<br><br><b>Ref:</b> Rule 8(7), (8); Rule 8(7); Rule 8(8)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Rule_08 Revise_Review Bare_Text_Verified CCS_Pension::Rule_08 Priority::High","Cloze"
"CCS21-50bcf02b","if clean on factors all 6 clauses, Government{{c1::liberally permits directorship/consultancy/professional practice}}+{{c2::encourages scientific/literary/cultural/social/artistic work}}+{{c3::liberal for responsible posts}}+{{c4::no honorary-vs-paid distinction}}.","<b>Rule:</b> Pro-employment tilt once integrity/conflict gates pass. Note -NOC is outside this limb.<br><br><b>Hinglish:</b> Daag-nahi to udar-anumati.<br><br><b>Ref:</b> Rule 9(6); Rule 9(b)-(g); Rule 9(a)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Rule_09 Bare_Text_Verified CCS_Pension::Rule_09 Priority::Medium","Cloze"
"CCS21-8013cade","The commercial-employment rule's sub-rule (8) penalty for unapproved commercial employment weighs{{c1::financial circumstances}}+{{c2::nature/emoluments of the job}}+{{c3::any other factor}}— after{{c4::show-cause opportunity}}.","<b>Rule:</b> Whole/part pension for specified periods; pairs with the existing commercial-employment card's 'period of employment' limb.<br><br><b>Hinglish:</b> Bina-anumati-vyapar — haalat-dekh-dand.<br><br><b>Ref:</b> Rule 9(8) provisos; Rule 9(8)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Rule_09 Penalty Bare_Text_Verified CCS_Pension::Rule_09 Priority::High","Cloze"
"CCS21-3e8477d0","LPR/refused-leave employment needs{{c1::NO fresh permission after retirement}}; negotiating during service needs{{c2::prior Ministry permission (special reasons only)}}.","<b>Rule:</b> Continuance is free; job-hunting in uniform is fenced.<br><br><b>Hinglish:</b> Chhutti-wali-naukri-jaari; naukri-me-saudaa-mana.<br><br><b>Ref:</b> Rule 9(1) provisos; Rule 9(1)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Rule_09 Bare_Text_Verified CCS_Pension::Rule_09 Priority::Medium","Cloze"
"CCS21-c6504e95","'practice' = commercial employment if{{c1::unqualified + relatable to official knowledge}}OR{{c2::qualified but unfair advantage via past position}}OR{{c3::liaison/contact work with Govt offices}}.","<b>Rule:</b> Closes the 'self-employed consultant' escape route. the commercial-employment rule covers company/co-op/firm/agency/directorship (excl. Govt-owned bodies).<br><br><b>Hinglish:</b> Salahkaar-bhi-vyapar — teen-soorat.<br><br><b>Ref:</b> Rule 9 Explanation (a); Rule 9; Rule 9(a)(ii); Rule 9(a)(i)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Rule_09 Definition Bare_Text_Verified CCS_Pension::Rule_09 Priority::High","Cloze"
"CCS21-16de1e94","TRAP — The commercial-employment rule's Explanation (b): re-employed-without-break Group-A retiree's 'date of retirement' ={{c1::final cessation of re-employment}}— so the 1-year cooling clock{{c2::starts only then}}.","<b>Rule:</b> Back-to-back Group-A/equivalent re-employment postpones the cooling period, not just the pension.<br><br><b>Hinglish:</b> Lagataar-naukri — thandak-ghadi-ruki.<br><br><b>Ref:</b> Rule 9 Explanation (b); Rule 9","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Rule_09 Exam_Trap Bare_Text_Verified CCS_Pension::Rule_09 Priority::High","Cloze"
"CCS21-11b9d334","applications processed under{{c1::Transaction of Business Rules 1961 + Govt instructions}}; EVERY order{{c2::communicated to the pensioner}}.","<b>Rule:</b> Procedure + communication tail; Ministry keeps the commercial-employment rule's sub-rule Form-2 checklist (already carded).<br><br><b>Hinglish:</b> Kaam-bantvaara-niyam + har-aadesh-suchit.<br><br><b>Ref:</b> Rule 9(4), (9); Rule 9(4); Rule 9(5)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Rule_09 Bare_Text_Verified CCS_Pension::Rule_09 Priority::Medium","Cloze"
"CCS21-3a2d6dfe","RESOLVED — The foreign-government rule's sub-rule (1) penalty: foreign-Govt employment without permission ={{c1::NO pension for that employment period, or LONGER as Government directs}}.","<b>Rule:</b> No 1-year limit, no Form; LPR-permitted continuance needs no fresh permission — the foreign-government rule's sub-rule: Transaction of Business Rules 1961. Old placeholder card replaced.<br><br><b>Hinglish:</b> Videshi-naukri-bina-anumati — utni-avadhi-ya-zyada-pension-band.<br><br><b>Ref:</b> Rule 10(1), (2); Rule 10(1); Rule 10(2)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Rule_10 Penalty Bare_Text_Verified CCS_Pension::Rule_10 Priority::High","Cloze"
"CCS21-91461e47","{{c1::NOC (cadre + retiring office)}};{{c2::sensitive last-3-yr info linked to the new org}};{{c3::conflict of interest (normal competition EXCLUDED)}}.","<b>Rule:</b> Split from the 7-cloze cram; Explanation fences.<br><br><b>Hinglish:</b> NOC-jankari-takraav.<br><br><b>Ref:</b> Rule 9(3)(a), (b), (c); Rule 9(3); Rule 9(a)-(c); Rule 9(c)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Rule_09 Bare_Text_Verified CCS_Pension::Rule_09 Priority::Critical","Cloze"
"CCS21-9811918f","{{c1::anti-national / intel-gathering organisation = BAR}};{{c2::clean record (integrity + NGO check)}}.","<b>Rule:</b> Security + character gates.<br><br><b>Hinglish:</b> Rashtra-suraksha; daag-rahit.<br><br><b>Ref:</b> Rule 9(3)(d), (e); Rule 9(3); Rule 9(d)-(e)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Rule_09 Bare_Text_Verified CCS_Pension::Rule_09 Priority::High","Cloze"
"CCS21-5b691dba","{{c1::emoluments far in excess (buoyancy EXCLUDED)}};{{c2::any other factor + DoPT instructions}}.","<b>Rule:</b> Explanation fences is the residuary basket.<br><br><b>Hinglish:</b> Asadharan-vetan; anya-nirdesh.<br><br><b>Ref:</b> Rule 9(3)(f), (g); Rule 9(3); Rule 9(f)-(g); Rule 9(g); Rule 9(f)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Rule_09 Bare_Text_Verified CCS_Pension::Rule_09 Priority::High","Cloze"
"CCS21-7af18d2e","Form 5 ↔{{c1::intimation of MARRIAGE / BIRTH of child AFTER retirement}}(feeds the pension-payment rule's sub-rule (1)(e) → Revised PPA).","<b>Rule:</b> Post-retirement family-change trigger; HoO verifies → AO records + Revised PPA (if no eligible earlier children).<br><br><b>Hinglish:</b> Baad-ki-shaadi-bachcha-form-paanch.<br><br><b>Ref:</b> Form 5; Rule 63(1)(e); Rule 63(1)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Form_05 Routing Bare_Text_Verified Priority::Medium","Cloze"
"CCS21-4e3329a3","Form 7-A ↔{{c1::assessment where proceedings were PENDING at retirement + proceedings provisional paid}}(the pension-payment rule's sub-rule (5); twin 30-day clocks).","<b>Rule:</b> Post-proceedings final-pension papers: HoO forwards final orders + 7-A in 30d → AO authorises final in 30d.<br><br><b>Hinglish:</b> Karyavahi-ke-baad-aakalan.<br><br><b>Ref:</b> Form 7-A; Rule 63(5); Rule 8","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Form_7A Routing Bare_Text_Verified Priority::Medium","Cloze"
"CCS21-f3c23b34","Format 3 ↔{{c1::MEMORANDUM for instituting departmental proceedings AFTER retirement}}(pairs Format 2 sanction).","<b>Rule:</b> Format 2 = sanction, Format 3 = memorandum — both gate the proceedings rule's sub-rule post-retirement proceedings.<br><br><b>Hinglish:</b> Gyapan-teen; swikriti-do.<br><br><b>Ref:</b> Format 3; Rule 8(2)(c); Rule 8(2); Rule 8(c)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Format_03 Routing Bare_Text_Verified Priority::Medium","Cloze"
"CCS21-f92fb8b4","1981 Satellite — maximum commutable slice ={{c1::40% of pension}}.","<b>Rule:</b> CCS (Commutation of Pension) Rules 1981, applied via the satellite-application rule's sub-rule. Commute more = invalid.<br><br><b>Hinglish:</b> Chalis-pratishat-se-zyada-nahi.<br><br><b>Ref:</b> Commutation Rules 1981; Rule 84(2)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Satellite Commutation_1981 Priority::High","Cloze"
"CCS21-c1a22168","1981 Satellite — CVP ={{c1::commuted portion × Table factor × 12}}; Table read at{{c2::age NEXT birthday}}.","<b>Rule:</b> Factor falls with age; ×12 annualises the monthly slice.<br><br><b>Hinglish:</b> Agle-janmadin-ka-gunak.<br><br><b>Ref:</b> Commutation Rules 1981","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Satellite Commutation_1981 Priority::High","Cloze"
"CCS21-37889b0a","1981 Satellite — commuted pension RESTORES after{{c1::15 YEARS from the date of reduction}}(each slice on its own date).","<b>Rule:</b> Multiple commutations restore on respective 15-yr anniversaries — not together.<br><br><b>Hinglish:</b> Pandrah-saal-baad-bahaali.<br><br><b>Ref:</b> Commutation Rules 1981","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Satellite Commutation_1981 Priority::High","Cloze"
"CCS21-29577f06","1981 Satellite — DR is paid on{{c1::the FULL (pre-commutation) pension}}, not the reduced cheque.","<b>Rule:</b> Commutation never shrinks dearness relief — classic trap.<br><br><b>Hinglish:</b> Mehngai-poori-pension-par.<br><br><b>Ref:</b> Commutation Rules 1981","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Satellite Commutation_1981 Exam_Trap Priority::High","Cloze"
"CCS21-cb9bb07c","1981 Satellite — the time-computation rule's sub-rule (3): any{{c1::FRACTION of a rupee in CVP is IGNORED}}(rounded down, not off).","<b>Rule:</b> CVP truncation, not rounding — paise vanish.<br><br><b>Hinglish:</b> Paise-kat-lo.<br><br><b>Ref:</b> Commutation Rules 1981, Rule 5(3); Rule 5(3)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Satellite Commutation_1981 Priority::Medium","Cloze"
"CCS21-4240786a","1983 Satellite — Form A rides inside{{c1::/event retirement filings}}so the arrears-nominee is on record BEFORE death.","<b>Rule:</b> Front-loaded nomination; no post-death scramble for arrears.<br><br><b>Hinglish:</b> Pehle-se-naam-darj.<br><br><b>Ref:</b> Arrears Nomination Rules 1983; Rule 58; Rule 57","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Satellite Arrears_1983 Priority::Medium","Cloze"
"CCS21-c5673fef","PDA mechanics: the actual payment plumbing runs per{{c1::CGA + CPAO orders}}(the pension-payment rule's sub-rule (4)(c), the payment rule's sub-rule (8), the authorisation rule's sub-rule (4)) — PPO/SSA are just the{{c2::authorisation}}.","<b>Rule:</b> Rules authorise; CGA/CPAO instructions disburse. 1mo-10/21d-15d chains live there.<br><br><b>Hinglish:</b> Niyam-aadesh; CGA-bhugtaan.<br><br><b>Ref:</b> Rules 63(4), 76(8), 80(4); Rule 63(4)(c); Rule 76(8); Rule 80(4)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Satellite CPAO_Chain Priority::Medium","Cloze"
"CCS21-f2ddb72e","D.S. Nakara v. Union of India (1983): pension is{{c1::NOT a bounty}}— a{{c2::deferred wage / property-like right}}; arbitrary cut-off dates violate{{c3::Article 14}}.","<b>Rule:</b> Liberalised benefits presumptively reach ALL in the class — lens for the interest rule's sub-rule + GSR 410(E) extensions.<br><br><b>Hinglish:</b> Pension-bheekh-nahi-haq.<br><br><b>Ref:</b> AIR 1983 SC 130; Rule 65(5)(f); Rule 19(5); Rule 19(f)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Case_Law Nakara_1983 Priority::High","Cloze"
"CCS21-bf374673","Deokinandan Prasad v. State of Bihar (1971): pension is{{c1::PROPERTY}}— the executive{{c2::CANNOT withhold it without legal authority}}.","<b>Rule:</b> Root of the proceedings rule's procedure + the interest rule's interest: no arbitrary stoppage of pension/gratuity.<br><br><b>Hinglish:</b> Pension-sampatti — manmaani-rok-nahi.<br><br><b>Ref:</b> AIR 1971 SC 1409; Rule 8; Rule 65","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Case_Law Deokinandan_1971 Priority::High","Cloze"
"CCS21-b998dd24","Nakara lens for exams: a retrospective LIBERALISATION with a cut-off is tested on{{c1::reasonable classification (intelligible differentia + rational nexus)}}— else{{c2::the benefit EXTENDS to the excluded cohort}}.","<b>Rule:</b> Apply to: interest revision interest, 410(E) 120-day extensions, pay-commission arrears.<br><br><b>Hinglish:</b> Cut-off-par-Nakara-kasauti.<br><br><b>Ref:</b> Nakara principle; Rule 65(5)(f)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Case_Law Exam_Lens Priority::High","Cloze"
"CCS21-ad3cf513","COMPUTE — pension ₹40,000, commutes max: CVP structure + DR base + restoration?","<b>A:</b> Slice = 40% = ₹16,000; CVP = 16,000 × Table-factor(age-next-birthday) × 12 (paise ignored); DR stays on <b>₹40,000</b>; slice restores after <b>15 years</b>.<br><br><b>Ref:</b> Commutation 1981","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Computation Commutation Priority::High","Basic"
"CCS21-59f343b6","MONEY RUNGS — {{c1::₹9,000}}(minimum pension/FP) →{{c2::₹54,000}}(Medical-Board pay rung, the invalid-pension rule) →{{c3::₹25,00,000}}(gratuity ceiling = gratuity proviso, operative 25L).","<b>Rule:</b> Three money anchors: floor, board-line, ceiling. DR rates excluded — volatile.<br><br><b>Hinglish:</b> Nau-hazaar-farsh; pachpan-hazaar-board; pachis-lakh-chhat.<br><br><b>Ref:</b> Rules 39, 44, 49, 50; Rule 39; Rule 45(1)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Threshold Dashboard Bare_Text_Verified Priority::High","Cloze"
"CCS21-e29a53ab","RESOLVED — Format 2 ={{c1::SANCTION for post-retirement proceedings}}; Format 3 ={{c2::MEMORANDUM for post-retirement proceedings}}; Format 7 ={{c3::guardian INDEMNITY for ≤20% minor-gratuity ()}}. All 13 Formats mapped.","<b>Rule:</b> Old 'VERIFY from bare Schedule' card replaced — mapping sourced from 2021 Schedule listings + proceedings bare text.<br><br><b>Hinglish:</b> Do-swikriti-teen-gyapan-saat-raksha.<br><br><b>Ref:</b> Schedule; Rules 8, 47; Rule 8; Rule 47(7); Rule 47","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Format_02 Format_03 Format_07 Routing Bare_Text_Verified Priority::Medium","Cloze"
"CCS21-864daa1b","An appeal against a non-President conduct order {{c1::LIES TO THE PRESIDENT}} — decided {{c2::in consultation with UPSC}}.","<b>Rule:</b> RESOLVES the conduct-vs-proceedings table flag; the proceedings-appeal provision is already carded alongside.<br><br><b>Hinglish:</b> Saat-appeal-Rashtrapati-UPSC.<br><br><b>Ref:</b> Rule 7(7); Rule 7(1); Rule 8(6A)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Rule_07 Appeal Bare_Text_Verified CCS_Pension::Rule_07 Priority::High","Cloze"
